"time","state","region","num","vol","cat","pop","pden","vote","div"
2017-08-17,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-17,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-17,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-18,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-18,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-18,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-18,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-18,"CA","West",1,100,"S",39144818,251,33.9,79
2017-08-18,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-18,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-18,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-18,"DE","South",0,0,"N",945934,485,44,56
2017-08-18,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-18,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-18,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-18,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-18,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-18,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-18,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-18,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-18,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-18,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-18,"MA","Northeast",1,50,"S",6794422,871,35.3,49
2017-08-18,"MD","South",0,0,"N",6006401,618,36,66
2017-08-18,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-18,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-18,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-18,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-18,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-18,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-18,"NC","South",1,100,"S",8382993,212,51.9,56
2017-08-18,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-18,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-18,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-18,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-18,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-18,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-18,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-18,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-18,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-18,"OR","West",1,1000,"L",4028977,41,43.8,43
2017-08-18,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-18,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-18,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-18,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-18,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-18,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-18,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-18,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-18,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-18,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-18,"WI","Midwest",1,125,"S",5771337,106,50.4,35
2017-08-18,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-18,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-19,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-19,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-19,"AR","South",1,100,"S",2978204,57,64.3,46
2017-08-19,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-19,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-19,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-19,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-19,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-19,"DE","South",0,0,"N",945934,485,44,56
2017-08-19,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-19,"GA","South",1,1000,"L",10214860,177,52.7,62
2017-08-19,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-19,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-19,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-19,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-19,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-19,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-19,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-19,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-19,"MA","Northeast",1,40000,"L",6794422,871,35.3,49
2017-08-19,"MD","South",0,0,"N",6006401,618,36,66
2017-08-19,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-19,"MI","Midwest",2,320,"L",9922576,175,50.1,42
2017-08-19,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-19,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-19,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-19,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-19,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-19,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-19,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-19,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-19,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-19,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-19,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-19,"NY","Northeast",1,38,"S",19795791,420,38.2,70
2017-08-19,"OH","Midwest",1,24,"S",11613423,284,54.3,36
2017-08-19,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-19,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-19,"PA","Northeast",1,300,"L",12802503,286,50.4,41
2017-08-19,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-19,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-19,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-19,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-19,"TX","South",2,1300,"L",27469114,105,54.7,70
2017-08-19,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-19,"VA","South",1,100,"S",10042802,206,47.2,58
2017-08-19,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-19,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-19,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-19,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-19,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-20,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-20,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-20,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-20,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-20,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-20,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-20,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-20,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-20,"DE","South",0,0,"N",945934,485,44,56
2017-08-20,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-20,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-20,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-20,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-20,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-20,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-20,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-20,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-20,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-20,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-20,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-20,"MD","South",0,0,"N",6006401,618,36,66
2017-08-20,"ME","Northeast",1,1500,"L",1329328,43,48.4,13
2017-08-20,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-20,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-20,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-20,"MS","South",1,0,"S",2992333,63,59.1,54
2017-08-20,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-20,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-20,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-20,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-20,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-20,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-20,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-20,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-20,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-20,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-20,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-20,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-20,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-20,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-20,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-20,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-20,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-20,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-20,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-20,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-20,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-20,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-20,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-20,"WV","South",1,400,"L",1844128,76,72.2,15
2017-08-20,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-21,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-21,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-21,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-21,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-21,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-21,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-21,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-21,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-21,"DE","South",0,0,"N",945934,485,44,56
2017-08-21,"FL","South",1,100,"S",20271272,378,50.6,62
2017-08-21,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-21,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-21,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-21,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-21,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-21,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-21,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-21,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-21,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-21,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-21,"MD","South",0,0,"N",6006401,618,36,66
2017-08-21,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-21,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-21,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-21,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-21,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-21,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-21,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-21,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-21,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-21,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-21,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-21,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-21,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-21,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-21,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-21,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-21,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-21,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-21,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-21,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-21,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-21,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-21,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-21,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-21,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-21,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-21,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-21,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-21,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-21,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-22,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-22,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-22,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-22,"AZ","West",1,500,"L",6828065,60,51.9,65
2017-08-22,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-22,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-22,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-22,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-22,"DE","South",0,0,"N",945934,485,44,56
2017-08-22,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-22,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-22,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-22,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-22,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-22,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-22,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-22,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-22,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-22,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-22,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-22,"MD","South",0,0,"N",6006401,618,36,66
2017-08-22,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-22,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-22,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-22,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-22,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-22,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-22,"NC","South",1,100,"S",8382993,212,51.9,56
2017-08-22,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-22,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-22,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-22,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-22,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-22,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-22,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-22,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-22,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-22,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-22,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-22,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-22,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-22,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-22,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-22,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-22,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-22,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-22,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-22,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-22,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-22,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-22,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-23,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-23,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-23,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-23,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-23,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-23,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-23,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-23,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-23,"DE","South",0,0,"N",945934,485,44,56
2017-08-23,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-23,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-23,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-23,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-23,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-23,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-23,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-23,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-23,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-23,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-23,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-23,"MD","South",0,0,"N",6006401,618,36,66
2017-08-23,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-23,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-23,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-23,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-23,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-23,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-23,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-23,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-23,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-23,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-23,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-23,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-23,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-23,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-23,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-23,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-23,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-23,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-23,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-23,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-23,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-23,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-23,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-23,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-23,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-23,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-23,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-23,"WI","Midwest",0,0,"N",5771337,106,50.4,35
2017-08-23,"WV","South",0,0,"N",1844128,76,72.2,15
2017-08-23,"WY","West",0,0,"N",586107,6,75.7,31
2017-08-24,"AK","West",0,0,"N",738432,1,58.4,61
2017-08-24,"AL","South",0,0,"N",4858979,95,64.4,50
2017-08-24,"AR","South",0,0,"N",2978204,57,64.3,46
2017-08-24,"AZ","West",0,0,"N",6828065,60,51.9,65
2017-08-24,"CA","West",0,0,"N",39144818,251,33.9,79
2017-08-24,"CO","West",0,0,"N",5456574,52,47.3,52
2017-08-24,"CT","Northeast",0,0,"N",3590886,741,42.9,56
2017-08-24,"DC","South",0,0,"N",672228,11000,4.3,69
2017-08-24,"DE","South",0,0,"N",945934,485,44,56
2017-08-24,"FL","South",0,0,"N",20271272,378,50.6,62
2017-08-24,"GA","South",0,0,"N",10214860,177,52.7,62
2017-08-24,"HI","West",0,0,"N",1431603,222,32.6,83
2017-08-24,"IA","Midwest",0,0,"N",3123899,55,55.1,27
2017-08-24,"ID","West",0,0,"N",1654930,20,68.3,34
2017-08-24,"IL","Midwest",0,0,"N",12859995,231,41,61
2017-08-24,"IN","Midwest",0,0,"N",6619680,184,60.1,37
2017-08-24,"KS","Midwest",0,0,"N",2911641,36,61.1,43
2017-08-24,"KY","South",0,0,"N",4425092,112,65.7,28
2017-08-24,"LA","South",0,0,"N",4670724,108,60.2,55
2017-08-24,"MA","Northeast",0,0,"N",6794422,871,35.3,49
2017-08-24,"MD","South",0,0,"N",6006401,618,36,66
2017-08-24,"ME","Northeast",0,0,"N",1329328,43,48.4,13
2017-08-24,"MI","Midwest",0,0,"N",9922576,175,50.1,42
2017-08-24,"MN","Midwest",0,0,"N",5489594,68,49.2,36
2017-08-24,"MO","Midwest",0,0,"N",6083672,88,59.8,36
2017-08-24,"MS","South",0,0,"N",2992333,63,59.1,54
2017-08-24,"MT","West",0,0,"N",1032949,7,61.1,26
2017-08-24,"NC","South",0,0,"N",8382993,212,51.9,56
2017-08-24,"ND","Midwest",0,0,"N",756927,10,69.8,27
2017-08-24,"NE","Midwest",0,0,"N",1896190,24,63.5,36
2017-08-24,"NH","Northeast",0,0,"N",1330608,148,49.8,18
2017-08-24,"NJ","Northeast",0,0,"N",8958013,1218,42.7,67
2017-08-24,"NM","West",0,0,"N",2085109,17,45.3,73
2017-08-24,"NV","West",0,0,"N",2890845,26,48.7,72
2017-08-24,"NY","Northeast",0,0,"N",19795791,420,38.2,70
2017-08-24,"OH","Midwest",0,0,"N",11613423,284,54.3,36
2017-08-24,"OK","South",0,0,"N",3911338,57,69.3,56
2017-08-24,"OR","West",0,0,"N",4028977,41,43.8,43
2017-08-24,"PA","Northeast",0,0,"N",12802503,286,50.4,41
2017-08-24,"RI","Northeast",0,0,"N",1056298,1021,41.7,51
2017-08-24,"SC","South",0,0,"N",4896146,162,57.5,53
2017-08-24,"SD","Midwest",0,0,"N",858469,11,66,33
2017-08-24,"TN","South",0,0,"N",6600299,160,63.6,43
2017-08-24,"TX","South",0,0,"N",27469114,105,54.7,70
2017-08-24,"UT","West",0,0,"N",2995919,36,62.4,42
2017-08-24,"VA","South",0,0,"N",10042802,206,47.2,58
2017-08-24,"VT","Northeast",0,0,"N",626042,67,34.8,13
2017-08-24,"WA","West",0,0,"N",7170351,107,41.2,53
2017-08-24,"WI","Midwest",0,0,"N",5771337,106,50.4,35
