"time","state","region","num","vol","cat","pop","pden","vote","div"
"2014-11-18","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-18","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-18","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-18","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-18","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-18","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-18","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-18","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-18","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-18","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-18","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-18","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-18","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-18","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-18","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-18","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-18","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-18","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-18","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-18","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-18","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-18","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-18","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-18","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-18","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-18","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-18","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-19","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-19","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-19","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-19","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-19","CA","West",0,0,"N",39144818,251,33.9,79
"2014-11-19","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-19","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-19","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-19","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-19","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-19","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-19","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-19","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-19","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-19","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-19","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-19","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-19","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-19","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-19","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-19","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-19","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-19","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-19","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-19","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-19","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-19","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-19","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-19","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-19","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-19","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-19","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-19","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-19","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-19","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-19","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-19","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-19","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-19","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-19","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-19","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-19","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-19","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-19","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-19","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-19","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-19","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-19","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-19","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-19","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-19","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-20","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-20","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-20","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-20","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-20","CA","West",0,0,"N",39144818,251,33.9,79
"2014-11-20","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-20","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-20","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-20","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-20","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-20","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-20","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-20","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-20","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-20","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-20","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-20","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-20","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-20","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-20","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-20","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-20","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-20","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-20","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-20","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-20","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-20","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-20","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-20","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-20","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-20","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-20","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-20","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-20","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-20","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-20","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-20","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-20","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-20","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-20","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-20","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-20","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-20","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-20","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-20","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-20","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-20","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-20","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-20","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-20","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-20","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-21","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-21","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-21","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-21","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-21","CA","West",0,0,"N",39144818,251,33.9,79
"2014-11-21","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-21","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-21","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-21","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-21","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-21","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-21","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-21","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-21","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-21","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-21","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-21","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-21","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-21","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-21","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-21","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-21","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-21","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-21","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-21","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-21","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-21","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-21","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-21","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-21","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-21","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-21","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-21","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-21","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-21","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-21","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-21","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-21","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-21","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-21","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-21","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-21","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-21","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-21","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-21","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-21","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-21","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-21","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-21","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-21","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-21","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-22","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-22","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-22","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-22","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-22","CA","West",0,0,"N",39144818,251,33.9,79
"2014-11-22","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-22","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-22","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-22","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-22","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-22","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-22","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-22","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-22","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-22","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-22","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-22","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-22","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-22","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-22","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-22","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-22","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-22","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-22","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-22","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-22","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-22","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-22","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-22","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-22","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-22","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-22","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-22","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-22","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-22","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-22","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-22","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-22","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-22","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-22","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-22","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-22","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-22","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-22","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-22","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-22","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-22","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-22","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-22","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-22","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-22","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-23","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-23","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-23","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-23","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-23","CA","West",0,0,"N",39144818,251,33.9,79
"2014-11-23","CO","West",0,0,"N",5456574,52,47.3,52
"2014-11-23","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-23","DC","South",0,0,"N",672228,11000,4.3,69
"2014-11-23","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-23","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-23","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-23","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-23","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-23","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-23","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-23","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-23","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-23","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-23","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-23","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-23","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-23","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-23","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-23","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-23","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-23","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-23","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-23","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-23","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-23","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-23","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-23","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-23","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-23","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-23","NY","Northeast",0,0,"N",19795791,420,38.2,70
"2014-11-23","OH","Midwest",0,0,"N",11613423,284,54.3,36
"2014-11-23","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-23","OR","West",0,0,"N",4028977,41,43.8,43
"2014-11-23","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-23","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-23","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-23","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-23","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-23","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-23","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-23","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-23","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-23","WA","West",0,0,"N",7170351,107,41.2,53
"2014-11-23","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-23","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-23","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-24","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-24","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-24","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-24","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-24","CA","West",0,0,"L",39144818,251,33.9,79
"2014-11-24","CO","West",0,0,"L",5456574,52,47.3,52
"2014-11-24","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-24","DC","South",0,0,"L",672228,11000,4.3,69
"2014-11-24","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-24","FL","South",0,0,"N",20271272,378,50.6,62
"2014-11-24","GA","South",0,0,"N",10214860,177,52.7,62
"2014-11-24","HI","West",0,0,"N",1431603,222,32.6,83
"2014-11-24","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-24","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-24","IL","Midwest",0,0,"L",12859995,231,41.0,61
"2014-11-24","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-24","KS","Midwest",0,0,"N",2911641,36,61.1,43
"2014-11-24","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-24","LA","South",0,0,"N",4670724,108,60.2,55
"2014-11-24","MA","Northeast",0,0,"L",6794422,871,35.3,49
"2014-11-24","MD","South",0,0,"N",6006401,618,36.0,66
"2014-11-24","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-24","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-24","MN","Midwest",0,0,"N",5489594,68,49.2,36
"2014-11-24","MO","Midwest",0,0,"L",6083672,88,59.8,36
"2014-11-24","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-24","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-24","NC","South",0,0,"N",8382993,212,51.9,56
"2014-11-24","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-24","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-24","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-24","NJ","Northeast",0,0,"N",8958013,1218,42.7,67
"2014-11-24","NM","West",0,0,"N",2085109,17,45.3,73
"2014-11-24","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-24","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-11-24","OH","Midwest",0,0,"L",11613423,284,54.3,36
"2014-11-24","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-24","OR","West",0,0,"L",4028977,41,43.8,43
"2014-11-24","PA","Northeast",0,0,"L",12802503,286,50.4,41
"2014-11-24","RI","Northeast",0,0,"N",1056298,1021,41.7,51
"2014-11-24","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-24","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-24","TN","South",0,0,"N",6600299,160,63.6,43
"2014-11-24","TX","South",0,0,"N",27469114,105,54.7,70
"2014-11-24","UT","West",0,0,"N",2995919,36,62.4,42
"2014-11-24","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-24","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-24","WA","West",0,0,"L",7170351,107,41.2,53
"2014-11-24","WI","Midwest",0,0,"N",5771337,106,50.4,35
"2014-11-24","WV","South",0,0,"N",1844128,76,72.2,15
"2014-11-24","WY","West",0,0,"N",586107,6,75.7,31
"2014-11-25","AK","West",0,0,"N",738432,1,58.4,61
"2014-11-25","AL","South",0,0,"N",4858979,95,64.4,50
"2014-11-25","AR","South",0,0,"N",2978204,57,64.3,46
"2014-11-25","AZ","West",0,0,"N",6828065,60,51.9,65
"2014-11-25","CA","West",0,0,"L",39144818,251,33.9,79
"2014-11-25","CO","West",0,0,"L",5456574,52,47.3,52
"2014-11-25","CT","Northeast",0,0,"N",3590886,741,42.9,56
"2014-11-25","DC","South",0,0,"L",672228,11000,4.3,69
"2014-11-25","DE","South",0,0,"N",945934,485,44.0,56
"2014-11-25","FL","South",0,0,"L",20271272,378,50.6,62
"2014-11-25","GA","South",0,0,"L",10214860,177,52.7,62
"2014-11-25","HI","West",0,0,"L",1431603,222,32.6,83
"2014-11-25","IA","Midwest",0,0,"N",3123899,55,55.1,27
"2014-11-25","ID","West",0,0,"N",1654930,20,68.3,34
"2014-11-25","IL","Midwest",0,0,"N",12859995,231,41.0,61
"2014-11-25","IN","Midwest",0,0,"N",6619680,184,60.1,37
"2014-11-25","KS","Midwest",0,0,"L",2911641,36,61.1,43
"2014-11-25","KY","South",0,0,"N",4425092,112,65.7,28
"2014-11-25","LA","South",0,0,"L",4670724,108,60.2,55
"2014-11-25","MA","Northeast",0,0,"N",6794422,871,35.3,49
"2014-11-25","MD","South",0,0,"L",6006401,618,36.0,66
"2014-11-25","ME","Northeast",0,0,"N",1329328,43,48.4,13
"2014-11-25","MI","Midwest",0,0,"N",9922576,175,50.1,42
"2014-11-25","MN","Midwest",0,0,"L",5489594,68,49.2,36
"2014-11-25","MO","Midwest",0,0,"N",6083672,88,59.8,36
"2014-11-25","MS","South",0,0,"N",2992333,63,59.1,54
"2014-11-25","MT","West",0,0,"N",1032949,7,61.1,26
"2014-11-25","NC","South",0,0,"L",8382993,212,51.9,56
"2014-11-25","ND","Midwest",0,0,"N",756927,10,69.8,27
"2014-11-25","NE","Midwest",0,0,"N",1896190,24,63.5,36
"2014-11-25","NH","Northeast",0,0,"N",1330608,148,49.8,18
"2014-11-25","NJ","Northeast",0,0,"L",8958013,1218,42.7,67
"2014-11-25","NM","West",0,0,"L",2085109,17,45.3,73
"2014-11-25","NV","West",0,0,"N",2890845,26,48.7,72
"2014-11-25","NY","Northeast",0,0,"L",19795791,420,38.2,70
"2014-11-25","OH","Midwest",0,0,"L",11613423,284,54.3,36
"2014-11-25","OK","South",0,0,"N",3911338,57,69.3,56
"2014-11-25","OR","West",0,0,"L",4028977,41,43.8,43
"2014-11-25","PA","Northeast",0,0,"N",12802503,286,50.4,41
"2014-11-25","RI","Northeast",0,0,"L",1056298,1021,41.7,51
"2014-11-25","SC","South",0,0,"N",4896146,162,57.5,53
"2014-11-25","SD","Midwest",0,0,"N",858469,11,66.0,33
"2014-11-25","TN","South",0,0,"L",6600299,160,63.6,43
"2014-11-25","TX","South",0,0,"L",27469114,105,54.7,70
"2014-11-25","UT","West",0,0,"L",2995919,36,62.4,42
"2014-11-25","VA","South",1,20,"N",10042802,206,47.2,58
"2014-11-25","VT","Northeast",0,0,"N",626042,67,34.8,13
"2014-11-25","WA","West",0,0,"L",7170351,107,41.2,53
"2014-11-25","WI","Midwest",0,0,"L",5771337,106,50.4,35
